File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF987AZZ	bed narrowPeak	peaks	ENCSR000EQD	DNase-seq	CL:0000545	T-helper 1 cell	primary cell	Homo sapiens											DNA		see document	see document		False	2012-07-23	ENCODE				1							ENCFF349FVG, ENCFF390DNP	1422701	ENCODE Processing Pipeline	27d1b49d77947207e93b0f0501659b26		https://www.encodeproject.org/files/ENCFF987AZZ/@@download/ENCFF987AZZ.bed.gz	hg19				archived	s3://encode-public/2017/09/28/37f168c9-a026-425e-817c-b5ddd650e71e/ENCFF987AZZ.bed.gz				
ENCFF618BFP	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF389XNA, ENCFF967OQF	875670	ENCODE Processing Pipeline	2d8d965096fcc4b100cfb88a0725b156		https://www.encodeproject.org/files/ENCFF618BFP/@@download/ENCFF618BFP.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/f8dff76c-b9c7-4327-9f04-e631af816e52/ENCFF618BFP.bed.gz				
ENCFF929VDK	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF800ZLW	871904	ENCODE Processing Pipeline	69eab261011066ca1339ced8c0ad3072		https://www.encodeproject.org/files/ENCFF929VDK/@@download/ENCFF929VDK.bed.gz	hg19				released	s3://encode-public/2018/05/14/5a8d9834-1772-4236-b096-66fd5ae2506b/ENCFF929VDK.bed.gz				
ENCFF400IOO	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF271EUR, ENCFF992CZQ	851526	ENCODE Processing Pipeline	a28be5d84e7966ec209eb29e895edc2b		https://www.encodeproject.org/files/ENCFF400IOO/@@download/ENCFF400IOO.bed.gz	GRCh38				archived	s3://encode-public/2016/11/03/8775a67a-7feb-4843-a837-19f0bbf82cf0/ENCFF400IOO.bed.gz				
ENCFF686ZXP	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF976PZJ	845572	ENCODE Processing Pipeline	d79fc9fbc31584645be3df776e7a8ceb		https://www.encodeproject.org/files/ENCFF686ZXP/@@download/ENCFF686ZXP.bed.gz	hg19				archived	s3://encode-public/2016/11/03/bd15f1b5-062b-4b5c-bf55-fea1d3e51ad3/ENCFF686ZXP.bed.gz				
ENCFF289AWO	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF389XNA, ENCFF967OQF	877651	ENCODE Processing Pipeline	7c6a53f4205034b4f0bcf6faed1d7b4e		https://www.encodeproject.org/files/ENCFF289AWO/@@download/ENCFF289AWO.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/5fcd4fce-9fa7-413e-9bb7-c50e5f50c413/ENCFF289AWO.bed.gz				
ENCFF936IDJ	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF800ZLW	872081	ENCODE Processing Pipeline	ca6770a6a34e49f6de704e1661516f0b		https://www.encodeproject.org/files/ENCFF936IDJ/@@download/ENCFF936IDJ.bed.gz	hg19				archived	s3://encode-public/2017/09/19/c972b3c4-a801-4947-bacb-5693dac37b0a/ENCFF936IDJ.bed.gz				
ENCFF001SSF	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001EFI, ENCFF001EFN	1879050	John Stamatoyannopoulos, UW	45cd33bdc2f03ebf8341608fed552a1f		https://www.encodeproject.org/files/ENCFF001SSF/@@download/ENCFF001SSF.bed.gz	hg19				archived	s3://encode-public/2012/09/01/b22f4774-584a-4a11-b464-a1b6734f54e6/ENCFF001SSF.narrowPeak.gz				
ENCFF001WCE	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001CEU	3307114	John Stamatoyannopoulos, UW	8d5fb14e8ee6d66f98917ba74a531446		https://www.encodeproject.org/files/ENCFF001WCE/@@download/ENCFF001WCE.bed.gz	hg19				archived	s3://encode-public/2012/07/12/5c4d3679-c3c3-4f93-af6f-cdd7860f483b/ENCFF001WCE.narrowPeak.gz				
ENCFF001WSK	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001EFN	1999039	John Stamatoyannopoulos, UW	d2dfbc46b4f5ff035a7363ce3b176fd4		https://www.encodeproject.org/files/ENCFF001WSK/@@download/ENCFF001WSK.bed.gz	hg19				archived	s3://encode-public/2011/01/11/9541728e-c39b-4785-b609-3f051a676339/ENCFF001WSK.narrowPeak.gz				
ENCFF001WSJ	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001EFI	2270584	John Stamatoyannopoulos, UW	ca4ab707673db6b4af1c6967b99a572d		https://www.encodeproject.org/files/ENCFF001WSJ/@@download/ENCFF001WSJ.bed.gz	hg19				archived	s3://encode-public/2011/01/11/0aea63ce-bdc5-41da-86ce-b68793cfc27a/ENCFF001WSJ.narrowPeak.gz				
ENCFF587IAH	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF350ASE, ENCFF967OQF	3414162	ENCODE Processing Pipeline	336c9767a9d1588231a2361dc294659a		https://www.encodeproject.org/files/ENCFF587IAH/@@download/ENCFF587IAH.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/c0db34e5-860d-4314-8f7b-38fde36e43d9/ENCFF587IAH.bed.gz				
ENCFF741URZ	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF757YJR, ENCFF967OQF	993004	ENCODE Processing Pipeline	236b241e3ced2a281411693a01a8a36a		https://www.encodeproject.org/files/ENCFF741URZ/@@download/ENCFF741URZ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/f364c9c3-ec30-4901-b8fd-e00c4d4f6c25/ENCFF741URZ.bed.gz				
ENCFF546QUZ	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF036ENS, ENCFF390DNP	3404186	ENCODE Processing Pipeline	5c8e3b811d02831b2ee378eb4ec8e100		https://www.encodeproject.org/files/ENCFF546QUZ/@@download/ENCFF546QUZ.bed.gz	hg19				released	s3://encode-public/2018/05/14/0b8ae8d1-bac1-41b2-b8fd-7795544fcc19/ENCFF546QUZ.bed.gz				
ENCFF338GII	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF224MFS, ENCFF390DNP	990866	ENCODE Processing Pipeline	54186af6c50f754c6765876d42f6723f		https://www.encodeproject.org/files/ENCFF338GII/@@download/ENCFF338GII.bed.gz	hg19				released	s3://encode-public/2018/05/14/fe27bbf7-dfbb-4089-8bb5-f85e3906e4ba/ENCFF338GII.bed.gz				
ENCFF243PXZ	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF163ZHO, ENCFF981FXR	3325316	ENCODE Processing Pipeline	e7b694429e59e0fde91f60a83dd68c03		https://www.encodeproject.org/files/ENCFF243PXZ/@@download/ENCFF243PXZ.bed.gz	hg19				archived	s3://encode-public/2016/10/24/9236cb20-4cb0-488a-8f57-2aca14776af4/ENCFF243PXZ.bed.gz				
ENCFF061UXT	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF163ZHO, ENCFF170UYI	948469	ENCODE Processing Pipeline	bc74cc02d649c67ebe3cd50f103ccef8		https://www.encodeproject.org/files/ENCFF061UXT/@@download/ENCFF061UXT.bed.gz	hg19				archived	s3://encode-public/2016/10/24/2a420769-f3cf-4978-a10c-6f60320c0322/ENCFF061UXT.bed.gz				
ENCFF060OQR	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF380RKL, ENCFF992CZQ	952855	ENCODE Processing Pipeline	899a8a8326430709cdb58385c35b016f		https://www.encodeproject.org/files/ENCFF060OQR/@@download/ENCFF060OQR.bed.gz	GRCh38				archived	s3://encode-public/2016/10/25/b73df7da-e822-4778-a7ac-2497a4e14254/ENCFF060OQR.bed.gz				
ENCFF062NOL	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF380RXT, ENCFF992CZQ	3342973	ENCODE Processing Pipeline	5d97aa6cbe89805ae05eefb1d950bbf8		https://www.encodeproject.org/files/ENCFF062NOL/@@download/ENCFF062NOL.bed.gz	GRCh38				archived	s3://encode-public/2016/10/25/bc9260ae-b8c1-4d13-b46d-ff7a70f006f1/ENCFF062NOL.bed.gz				
ENCFF953EHW	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF350ASE, ENCFF967OQF	3422994	ENCODE Processing Pipeline	4526c6277a385b40b2a0b512b32fe657		https://www.encodeproject.org/files/ENCFF953EHW/@@download/ENCFF953EHW.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/863154ac-7120-44dc-823f-531d393883d0/ENCFF953EHW.bed.gz				
ENCFF944CUY	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF757YJR, ENCFF967OQF	994382	ENCODE Processing Pipeline	02f7fca2257d9c20fc3735920d1cfbfc		https://www.encodeproject.org/files/ENCFF944CUY/@@download/ENCFF944CUY.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/34caa78e-2aaa-4994-a6c4-9d4208f5d410/ENCFF944CUY.bed.gz				
ENCFF595OHJ	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF036ENS, ENCFF390DNP	3408628	ENCODE Processing Pipeline	24ac80a68c15adc79f4c3077518bdc77		https://www.encodeproject.org/files/ENCFF595OHJ/@@download/ENCFF595OHJ.bed.gz	hg19				archived	s3://encode-public/2017/09/06/0e864937-66d3-42ad-81fc-c6c603e4a7d6/ENCFF595OHJ.bed.gz				
ENCFF251CYD	bed narrowPeak	peaks	ENCSR000EPX	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF224MFS, ENCFF390DNP	990737	ENCODE Processing Pipeline	c4253cc6e6c5f16c96eeb05451b83530		https://www.encodeproject.org/files/ENCFF251CYD/@@download/ENCFF251CYD.bed.gz	hg19				archived	s3://encode-public/2017/09/06/2fde2270-63a9-4b51-992b-6945e5de4d44/ENCFF251CYD.bed.gz				
ENCFF001SRG	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BLG, ENCFF001DHO, ENCFF001DHT	1488680	John Stamatoyannopoulos, UW	c5700aa9b47a153e5f3f95c83817e2fd		https://www.encodeproject.org/files/ENCFF001SRG/@@download/ENCFF001SRG.bed.gz	hg19				archived	s3://encode-public/2012/09/01/52203405-a52f-44f5-a4dd-fc9a314eff11/ENCFF001SRG.narrowPeak.gz				
ENCFF001WAM	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BLG	2329998	John Stamatoyannopoulos, UW	20c8cc389da39320ede3c12ccb69c2ae		https://www.encodeproject.org/files/ENCFF001WAM/@@download/ENCFF001WAM.bed.gz	hg19				archived	s3://encode-public/2012/07/12/94d1a02d-3442-4480-b31e-4e5c704f73a3/ENCFF001WAM.narrowPeak.gz				
ENCFF001WKS	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DHT	1796119	John Stamatoyannopoulos, UW	a97634a78a918fff2986b937f5903b1a		https://www.encodeproject.org/files/ENCFF001WKS/@@download/ENCFF001WKS.bed.gz	hg19				archived	s3://encode-public/2011/01/11/5c279745-8be3-4150-aaf2-33820c570b3e/ENCFF001WKS.narrowPeak.gz				
ENCFF001WKR	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DHO	1802419	John Stamatoyannopoulos, UW	0aa44edb6c636a566c7b0b95ea153586		https://www.encodeproject.org/files/ENCFF001WKR/@@download/ENCFF001WKR.bed.gz	hg19				archived	s3://encode-public/2011/01/11/87594524-7a5d-4fb2-9ef4-2b9e0a37f72d/ENCFF001WKR.narrowPeak.gz				
ENCFF414XSB	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF095EOR, ENCFF967OQF	2391190	ENCODE Processing Pipeline	20c0d641ccb7ed90ef2fbbcefac158a3		https://www.encodeproject.org/files/ENCFF414XSB/@@download/ENCFF414XSB.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/7f027cc4-ce66-448b-b60a-b003c24016d1/ENCFF414XSB.bed.gz				
ENCFF128JEJ	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF465BRT, ENCFF967OQF	1216850	ENCODE Processing Pipeline	ceebb3950f74c0fe2f28c3b400af6c19		https://www.encodeproject.org/files/ENCFF128JEJ/@@download/ENCFF128JEJ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/93eaba2f-0ec4-4a70-b27d-b487a1e0d9d4/ENCFF128JEJ.bed.gz				
ENCFF606XQS	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF400WHB	2384999	ENCODE Processing Pipeline	b4ae69b0ee841a71dde4d011890e3eab		https://www.encodeproject.org/files/ENCFF606XQS/@@download/ENCFF606XQS.bed.gz	hg19				released	s3://encode-public/2018/05/07/8fa09900-d58b-4903-805f-6dfd1cbb17f3/ENCFF606XQS.bed.gz				
ENCFF366UHV	bed narrowPeak	peaks	ENCSR000EOB	DNase-seq	CL:2000041	dermis microvascular lymphatic vessel endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF804SLA	1214360	ENCODE Processing Pipeline	683fe310c2170710b0a8034700360898		https://www.encodeproject.org/files/ENCFF366UHV/@@download/ENCFF366UHV.bed.gz	hg19				released	s3://encode-public/2018/05/07/0eb0d2d5-fd4f-473a-808f-66ca44f5ce2b/ENCFF366UHV.bed.gz				
ENCFF001SRZ	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001CDI, ENCFF001EBU, ENCFF001EBX	1801974	John Stamatoyannopoulos, UW	d575366a515cff747c175d7f30b4eb9f		https://www.encodeproject.org/files/ENCFF001SRZ/@@download/ENCFF001SRZ.bed.gz	hg19				archived	s3://encode-public/2012/09/01/19a5005a-d6d9-462b-b9a3-fc4e46b5deb3/ENCFF001SRZ.narrowPeak.gz				
ENCFF001WBY	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001EBU	3058910	John Stamatoyannopoulos, UW	f3ab8ac79ef936827ade9836ce331cb5		https://www.encodeproject.org/files/ENCFF001WBY/@@download/ENCFF001WBY.bed.gz	hg19				archived	s3://encode-public/2012/07/12/c75091b4-4558-49a8-b91f-745ba6c61c00/ENCFF001WBY.narrowPeak.gz				
ENCFF001WRE	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001EBX	2038988	John Stamatoyannopoulos, UW	12cccac21963f49f017ace1277c5f022		https://www.encodeproject.org/files/ENCFF001WRE/@@download/ENCFF001WRE.bed.gz	hg19				archived	s3://encode-public/2011/01/11/11b96b72-1cca-413a-b906-a31f256ea5b9/ENCFF001WRE.narrowPeak.gz				
ENCFF001WRD	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001EBU	2152004	John Stamatoyannopoulos, UW	8f7865e21064405c678f5ab07d888ab6		https://www.encodeproject.org/files/ENCFF001WRD/@@download/ENCFF001WRD.bed.gz	hg19				archived	s3://encode-public/2011/01/11/a697a276-fd0a-464a-8002-edf2291892a6/ENCFF001WRD.narrowPeak.gz				
ENCFF674URJ	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF682LAI, ENCFF967OQF	3625700	ENCODE Processing Pipeline	29b91108fb4546a18edf937436f60171		https://www.encodeproject.org/files/ENCFF674URJ/@@download/ENCFF674URJ.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/3ce001d5-4e05-4b6a-a4ae-d92ed6253a49/ENCFF674URJ.bed.gz				
ENCFF902XQY	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF732BYR, ENCFF967OQF	1200959	ENCODE Processing Pipeline	bda2bc975e21c6ff3641f3da4929d777		https://www.encodeproject.org/files/ENCFF902XQY/@@download/ENCFF902XQY.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/9c6df6b6-3c10-4e05-a2a6-a6b11ba755e7/ENCFF902XQY.bed.gz				
ENCFF479KXR	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF584ZGK	3617391	ENCODE Processing Pipeline	fb6b5cb0c95e8bdeaab778328ced923e		https://www.encodeproject.org/files/ENCFF479KXR/@@download/ENCFF479KXR.bed.gz	hg19				released	s3://encode-public/2018/05/07/9ec02cb5-7b93-45e9-a83a-ec27a9add2c7/ENCFF479KXR.bed.gz				
ENCFF329APP	bed narrowPeak	peaks	ENCSR000EPP	DNase-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF996VUV	1199317	ENCODE Processing Pipeline	a51a48252c1d79409130e23af680515d		https://www.encodeproject.org/files/ENCFF329APP/@@download/ENCFF329APP.bed.gz	hg19				released	s3://encode-public/2018/05/07/6603bc5d-8ceb-46df-8cd8-ae44973762e4/ENCFF329APP.bed.gz				
ENCFF001SQQ	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BBO, ENCFF001DAE, ENCFF001DAJ	1748523	John Stamatoyannopoulos, UW	f291b92dddbcad199621f366cce54b66		https://www.encodeproject.org/files/ENCFF001SQQ/@@download/ENCFF001SQQ.bed.gz	hg19				archived	s3://encode-public/2012/09/01/d1151632-5289-4a29-acc1-c4879da15f68/ENCFF001SQQ.narrowPeak.gz				
ENCFF001VZO	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001BBO	3245242	John Stamatoyannopoulos, UW	115a1344bd1b052c81ae5e8960cddd91		https://www.encodeproject.org/files/ENCFF001VZO/@@download/ENCFF001VZO.bed.gz	hg19				archived	s3://encode-public/2012/07/12/b248abb8-d7ed-4337-93c4-9458133498e1/ENCFF001VZO.narrowPeak.gz				
ENCFF001WHU	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DAJ	2016078	John Stamatoyannopoulos, UW	c5b74e2350fd317b41e961ebef50d433		https://www.encodeproject.org/files/ENCFF001WHU/@@download/ENCFF001WHU.bed.gz	hg19				archived	s3://encode-public/2011/01/11/83a8712c-c6d2-4422-9afe-2de003a4daaf/ENCFF001WHU.narrowPeak.gz				
ENCFF001WHT	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DAE	2145350	John Stamatoyannopoulos, UW	7eddeed3a73c27d652d1cec6f34556db		https://www.encodeproject.org/files/ENCFF001WHT/@@download/ENCFF001WHT.bed.gz	hg19				archived	s3://encode-public/2011/01/11/269d4f00-b0e5-4a17-86aa-33648e22ae30/ENCFF001WHT.narrowPeak.gz				
ENCFF185RSW	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF017WOW, ENCFF967OQF	3626918	ENCODE Processing Pipeline	6ad6175b4fec0ef42398433be5329244		https://www.encodeproject.org/files/ENCFF185RSW/@@download/ENCFF185RSW.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/4e5d09b6-186a-4eeb-b0e8-b77a1e4da017/ENCFF185RSW.bed.gz				
ENCFF690GBE	bed narrowPeak	peaks	ENCSR000ENI	DNase-seq	CL:0002548	cardiac fibroblast	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF336FMK, ENCFF967OQF	1094842	ENCODE Processing Pipeline	f7ed21315a99e86a0825b10984c96d63		https://www.encodeproject.org/files/ENCFF690GBE/@@download/ENCFF690GBE.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/e17db6b1-dea1-4cb1-af00-d55db42796a0/ENCFF690GBE.bed.gz				
