File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF996DFS	bigWig	signal of unique reads	ENCSR518HJD	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 2 204628220 204628649	heterozygous		DNA					False	2016-11-02	ENCODE				1							ENCFF876IVR	211007934	John Stamatoyannopoulos, UW	c74c345d5399feade39ffc9f67c01ba4		https://www.encodeproject.org/files/ENCFF996DFS/@@download/ENCFF996DFS.bigWig	hg19				archived	s3://encode-public/2016/08/09/14238576-54d0-416d-a2ad-2fda124d58e1/ENCFF996DFS.bigWig	missing biosample characterization			
ENCFF322SGR	bigWig	read-depth normalized signal	ENCSR518HJD	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 2 204628220 204628649	heterozygous		DNA					False	2016-11-02	ENCODE				1							ENCFF877DWG	616887429	ENCODE Processing Pipeline	bad3e2a83acd9c52f0a54ba2964218ea		https://www.encodeproject.org/files/ENCFF322SGR/@@download/ENCFF322SGR.bigWig	GRCh38				released	s3://encode-public/2017/08/24/e8063da0-ccec-4d06-a2f2-8d0c2696129b/ENCFF322SGR.bigWig	missing biosample characterization			
ENCFF541ERS	bigWig	read-depth normalized signal	ENCSR518HJD	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 2 204628220 204628649	heterozygous		DNA					False	2016-11-02	ENCODE				1							ENCFF823KRQ	618499087	ENCODE Processing Pipeline	e50fb2f714d9a8216caeeb8441f7c5b5		https://www.encodeproject.org/files/ENCFF541ERS/@@download/ENCFF541ERS.bigWig	hg19				released	s3://encode-public/2017/09/06/8ed08b89-bea6-494f-b715-f99382835f9d/ENCFF541ERS.bigWig	missing biosample characterization			
ENCFF000TJG	bigWig	base overlap signal	ENCSR000DCD	FAIRE-seq	EFO:0003042	H1	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TJL	2079226218	Jason Lieb, UNC	e0dee54668ec2afbfd2ccb2a0d107519		https://www.encodeproject.org/files/ENCFF000TJG/@@download/ENCFF000TJG.bigWig	hg19				released	s3://encode-public/2011/01/18/43f10aa5-6c85-4101-82f1-6ba96ddcc6ec/ENCFF000TJG.bigWig		biological replicates with identical biosample		
ENCFF000TJL	bigWig	signal	ENCSR000DCD	FAIRE-seq	EFO:0003042	H1	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TJJ, ENCFF000TJK	3021599296	Jason Lieb, UNC	4f605ece9bf447064c41b74f8749726e		https://www.encodeproject.org/files/ENCFF000TJL/@@download/ENCFF000TJL.bigWig	hg19				released	s3://encode-public/2011/01/18/e6aa7d0c-7182-4c6b-b42d-dc3401cd634b/ENCFF000TJL.bigWig		biological replicates with identical biosample		
ENCFF000TLH	bigWig	base overlap signal	ENCSR000DCL	FAIRE-seq	EFO:0002067	K562	cell line	Homo sapiens	sodium butyrate	500.0 μM	72.0 hour								DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TLL	1906052443	Jason Lieb, UNC	9be87302fae164fba2be8415c654bd6a		https://www.encodeproject.org/files/ENCFF000TLH/@@download/ENCFF000TLH.bigWig	hg19				released	s3://encode-public/2011/01/18/d70def9c-f978-47f9-ad84-0dadffc27083/ENCFF000TLH.bigWig		biological replicates with identical biosample		
ENCFF000TLL	bigWig	signal	ENCSR000DCL	FAIRE-seq	EFO:0002067	K562	cell line	Homo sapiens	sodium butyrate	500.0 μM	72.0 hour								DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TLJ, ENCFF000TLK	2925280675	Jason Lieb, UNC	c02f509f0b465a2e96d35dfaa3d0d6bc		https://www.encodeproject.org/files/ENCFF000TLL/@@download/ENCFF000TLL.bigWig	hg19				released	s3://encode-public/2011/01/18/12bf7f21-37aa-49d9-a60a-1b57679e3b98/ENCFF000TLL.bigWig		biological replicates with identical biosample		
ENCFF000TIZ	bigWig	base overlap signal	ENCSR000DCC	FAIRE-seq	EFO:0002789	GM19239	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TJB	1456450843	Jason Lieb, UNC	65de923324380cfeb8accdd9bbe4dda4		https://www.encodeproject.org/files/ENCFF000TIZ/@@download/ENCFF000TIZ.bigWig	hg19				released	s3://encode-public/2011/01/18/b7f2cd88-827f-48bd-924a-ddb5aba49fd2/ENCFF000TIZ.bigWig		biological replicates with identical biosample		
ENCFF000TJB	bigWig	signal	ENCSR000DCC	FAIRE-seq	EFO:0002789	GM19239	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TIX, ENCFF000TIY	3059393966	Jason Lieb, UNC	c5f27c78a72b921db63212eca6b5a682		https://www.encodeproject.org/files/ENCFF000TJB/@@download/ENCFF000TJB.bigWig	hg19				released	s3://encode-public/2011/01/18/4bc84431-d0e9-4561-ac92-ae87a9f9cae7/ENCFF000TJB.bigWig		biological replicates with identical biosample		
ENCFF541UPO	bigWig	read-depth normalized signal	ENCSR295DUI	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF175RBP	615166955	ENCODE Processing Pipeline	901e6f0b859680c7b69a7e10e01ec5a2		https://www.encodeproject.org/files/ENCFF541UPO/@@download/ENCFF541UPO.bigWig	GRCh38				released	s3://encode-public/2017/09/18/a72452bf-e6dd-4dcc-aea3-2c5a31d9ee9e/ENCFF541UPO.bigWig	low read depth			
ENCFF601DOQ	bigWig	read-depth normalized signal	ENCSR295DUI	DNase-seq	UBERON:0004538	left kidney	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF094LME	603449199	ENCODE Processing Pipeline	aee68b7ae1448c126f9b3984360a74db		https://www.encodeproject.org/files/ENCFF601DOQ/@@download/ENCFF601DOQ.bigWig	hg19				released	s3://encode-public/2017/09/19/1e73b03e-dab8-450a-acf7-d209478c052b/ENCFF601DOQ.bigWig	low read depth			
ENCFF110XUV	bigWig	signal of unique reads	ENCSR577TXK	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48658991 48659154	homozygous		DNA					False	2016-07-20	ENCODE				1							ENCFF492DRR	214414771	John Stamatoyannopoulos, UW	fb74628c644cb1d45cebf69e973b9e1d		https://www.encodeproject.org/files/ENCFF110XUV/@@download/ENCFF110XUV.bigWig	hg19				archived	s3://encode-public/2016/05/11/68b25d6a-a042-43c1-8abb-a203c39ced3f/ENCFF110XUV.bigWig	missing biosample characterization			
ENCFF980VHL	bigWig	read-depth normalized signal	ENCSR577TXK	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48658991 48659154	homozygous		DNA					False	2016-07-20	ENCODE				1							ENCFF584FJW	623807725	ENCODE Processing Pipeline	328484c05f71ecc11530936d5f1c5e65		https://www.encodeproject.org/files/ENCFF980VHL/@@download/ENCFF980VHL.bigWig	GRCh38				released	s3://encode-public/2017/08/24/45e82380-ef7c-423c-a442-e2ebe48bdb14/ENCFF980VHL.bigWig	missing biosample characterization			
ENCFF021EZI	bigWig	read-depth normalized signal	ENCSR577TXK	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48658991 48659154	homozygous		DNA					False	2016-07-20	ENCODE				1							ENCFF520QMS	625135925	ENCODE Processing Pipeline	d92006975e01733a91387d4547b7595a		https://www.encodeproject.org/files/ENCFF021EZI/@@download/ENCFF021EZI.bigWig	hg19				released	s3://encode-public/2017/09/06/5f8a3a30-16a0-417d-95f2-d5643694ff9f/ENCFF021EZI.bigWig	missing biosample characterization			
ENCFF144LFN	bigWig	signal of unique reads	ENCSR141VJJ	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48653368 48653547	homozygous		DNA					False	2015-08-31	ENCODE				1							ENCFF715IZJ	166894719	John Stamatoyannopoulos, UW	1d16290496387cdb044e2361d029fe20		https://www.encodeproject.org/files/ENCFF144LFN/@@download/ENCFF144LFN.bigWig	hg19				archived	s3://encode-public/2016/05/11/771ed240-898f-46ff-8f94-76391d93c23c/ENCFF144LFN.bigWig	missing biosample characterization			
ENCFF047OOW	bigWig	read-depth normalized signal	ENCSR141VJJ	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48653368 48653547	homozygous		DNA					False	2015-08-31	ENCODE				1							ENCFF612NTE	596006107	ENCODE Processing Pipeline	3266a10d56a6928f1be0ce53902b857d		https://www.encodeproject.org/files/ENCFF047OOW/@@download/ENCFF047OOW.bigWig	GRCh38				released	s3://encode-public/2017/08/24/0521457c-80e0-4e82-80df-6370eee58b08/ENCFF047OOW.bigWig	missing biosample characterization			
ENCFF551IAT	bigWig	read-depth normalized signal	ENCSR141VJJ	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48653368 48653547	homozygous		DNA					False	2015-08-31	ENCODE				1							ENCFF998QNI	593134828	ENCODE Processing Pipeline	1ec4b45407b5381249e518bda764c72c		https://www.encodeproject.org/files/ENCFF551IAT/@@download/ENCFF551IAT.bigWig	hg19				released	s3://encode-public/2017/09/07/07a770e0-001d-460b-a09d-aa50f5e2d5c5/ENCFF551IAT.bigWig	missing biosample characterization			
ENCFF001EEC	bigWig	raw signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF001EDT	206149800	John Stamatoyannopoulos, UW	69bf6e4a30fe8cada0e4f2b332cc7565		https://www.encodeproject.org/files/ENCFF001EEC/@@download/ENCFF001EEC.bigWig	hg19				archived	s3://encode-public/2011/01/11/17f0dea2-8511-4b3c-877e-1431f3c33bc3/ENCFF001EEC.bigWig	low spot score, low read depth			
ENCFF001EEE	bigWig	raw signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF001EED	214166895	John Stamatoyannopoulos, UW	c6f1337c3b0cd5b802408415456bb268		https://www.encodeproject.org/files/ENCFF001EEE/@@download/ENCFF001EEE.bigWig	hg19				archived	s3://encode-public/2011/01/11/aeaaa679-7085-4fc1-a749-b54efda0cfb3/ENCFF001EEE.bigWig	low spot score, low read depth			
ENCFF739CBQ	bigWig	read-depth normalized signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF879BNX	602392457	ENCODE Processing Pipeline	148a8bea4c57f5dc6f235bdc3fd8a8e8		https://www.encodeproject.org/files/ENCFF739CBQ/@@download/ENCFF739CBQ.bigWig	GRCh38				released	s3://encode-public/2017/08/24/7c131d67-4c1b-4274-b971-038209d10f9a/ENCFF739CBQ.bigWig	low spot score, low read depth			
ENCFF445RBC	bigWig	read-depth normalized signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF983FBQ	606458853	ENCODE Processing Pipeline	269d395c64d351049c65b513fb39eef0		https://www.encodeproject.org/files/ENCFF445RBC/@@download/ENCFF445RBC.bigWig	GRCh38				released	s3://encode-public/2017/08/24/7cae0cf2-6202-49e9-9787-dacd1492551f/ENCFF445RBC.bigWig	low spot score, low read depth			
ENCFF935IJR	bigWig	read-depth normalized signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF948KBN	593725171	ENCODE Processing Pipeline	cd6489c7cc4f0037bf5f246333f1fc8b		https://www.encodeproject.org/files/ENCFF935IJR/@@download/ENCFF935IJR.bigWig	hg19				released	s3://encode-public/2017/09/05/1529a826-4b12-427d-94ef-84fa8cc66f71/ENCFF935IJR.bigWig	low spot score, low read depth			
ENCFF110MZI	bigWig	read-depth normalized signal	ENCSR000EPU	DNase-seq	CL:0002231	epithelial cell of prostate	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				2							ENCFF444JCD	602097416	ENCODE Processing Pipeline	b80049a6edf7943a9855858eeb3b138d		https://www.encodeproject.org/files/ENCFF110MZI/@@download/ENCFF110MZI.bigWig	hg19				released	s3://encode-public/2017/09/05/dc857220-d9bf-4f12-9333-7b9a67017a48/ENCFF110MZI.bigWig	low spot score, low read depth			
ENCFF000TIB	bigWig	base overlap signal	ENCSR000DBZ	FAIRE-seq	EFO:0002785	GM12891	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TIF	1717511828	Jason Lieb, UNC	450f43d8af05084c8b05cba9f63daf7a		https://www.encodeproject.org/files/ENCFF000TIB/@@download/ENCFF000TIB.bigWig	hg19				released	s3://encode-public/2011/01/18/fdd52606-d368-4e76-a5d3-429ce3ab5204/ENCFF000TIB.bigWig		biological replicates with identical biosample		
ENCFF000TIF	bigWig	signal	ENCSR000DBZ	FAIRE-seq	EFO:0002785	GM12891	cell line	Homo sapiens											DNA		see document	see document		False	2011-03-21	ENCODE				1, 2							ENCFF000TIC, ENCFF000TIE	3040314982	Jason Lieb, UNC	490ef2bd993de830ef1084a55cee5522		https://www.encodeproject.org/files/ENCFF000TIF/@@download/ENCFF000TIF.bigWig	hg19				released	s3://encode-public/2011/01/18/bc06a90f-d6d8-482f-8965-8585f7c94e73/ENCFF000TIF.bigWig		biological replicates with identical biosample		
ENCFF374PZK	bigWig	signal of unique reads	ENCSR809LCE	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF176KOY	268775846	John Stamatoyannopoulos, UW	39ee2f2c22dded07a3c85a1f68e492e1		https://www.encodeproject.org/files/ENCFF374PZK/@@download/ENCFF374PZK.bigWig	hg19				archived	s3://encode-public/2015/11/13/b7b8bf3a-45fb-45f9-9c77-0fa112822ab2/ENCFF374PZK.bigWig			unreplicated experiment	
ENCFF497YLT	bigWig	read-depth normalized signal	ENCSR809LCE	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF360AJQ	694763869	ENCODE Processing Pipeline	54485e159ee95abadfdb1005c16fed98		https://www.encodeproject.org/files/ENCFF497YLT/@@download/ENCFF497YLT.bigWig	GRCh38				released	s3://encode-public/2017/08/24/39239348-d096-4ad8-96cf-103c862c8e18/ENCFF497YLT.bigWig			unreplicated experiment	
ENCFF279GVL	bigWig	read-depth normalized signal	ENCSR809LCE	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF008XFW	693857487	ENCODE Processing Pipeline	d08a78cef8cf3de35b864b3f31eb910f		https://www.encodeproject.org/files/ENCFF279GVL/@@download/ENCFF279GVL.bigWig	hg19				released	s3://encode-public/2017/09/06/28fcf981-09db-4956-a74d-af44f55dbf60/ENCFF279GVL.bigWig			unreplicated experiment	
ENCFF466TDE	bigWig	signal of unique reads	ENCSR274JIR	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48818860 48818878	homozygous		DNA					False	2016-05-11	ENCODE				1							ENCFF997BFR	163594477	John Stamatoyannopoulos, UW	0a7567c3edd3ea3c79c0109f3c584116		https://www.encodeproject.org/files/ENCFF466TDE/@@download/ENCFF466TDE.bigWig	hg19				archived	s3://encode-public/2016/05/11/9dab2a88-8007-4af1-bacf-c3655d29b494/ENCFF466TDE.bigWig	missing genetic modification reagents, missing biosample characterization	mismatched file status		
ENCFF192PNL	bigWig	read-depth normalized signal	ENCSR274JIR	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48818860 48818878	homozygous		DNA					False	2016-05-11	ENCODE				1							ENCFF140MVJ	592719897	ENCODE Processing Pipeline	3eefda14f35fd9df8e22b28b17ed9bf2		https://www.encodeproject.org/files/ENCFF192PNL/@@download/ENCFF192PNL.bigWig	GRCh38				released	s3://encode-public/2017/08/24/10986cb9-2f8c-4312-87e5-e653b7f0aebd/ENCFF192PNL.bigWig	missing genetic modification reagents, missing biosample characterization	mismatched file status		
ENCFF735CCT	bigWig	read-depth normalized signal	ENCSR274JIR	genetic modification followed by DNase-seq	EFO:0002067	K562	cell line	Homo sapiens				TALEN	deletion			hg19 X 48818860 48818878	homozygous		DNA					False	2016-05-11	ENCODE				1							ENCFF712ODP	592053255	ENCODE Processing Pipeline	29c1a6f267c23e0ba33ac99c689279bb		https://www.encodeproject.org/files/ENCFF735CCT/@@download/ENCFF735CCT.bigWig	hg19				released	s3://encode-public/2017/09/06/4a845809-f288-41b1-a268-1be1319417f4/ENCFF735CCT.bigWig	missing genetic modification reagents, missing biosample characterization	mismatched file status		
ENCFF020FZS	bigWig	signal of unique reads	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF298CKE	435275778	John Stamatoyannopoulos, UW	476082f5c5917b2e7c6fe20111026042		https://www.encodeproject.org/files/ENCFF020FZS/@@download/ENCFF020FZS.bigWig	hg19				archived	s3://encode-public/2015/11/13/c1a7ea5a-5f70-42aa-a3bc-da571caa1b8a/ENCFF020FZS.bigWig				
ENCFF128GZA	bigWig	signal of unique reads	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF956ITZ	218578007	John Stamatoyannopoulos, UW	38a9f410fd81e8cddfb23e7b62aec024		https://www.encodeproject.org/files/ENCFF128GZA/@@download/ENCFF128GZA.bigWig	hg19				archived	s3://encode-public/2015/11/13/0c869794-d3bc-46d7-a430-0c4a0764df43/ENCFF128GZA.bigWig				
ENCFF256IDG	bigWig	read-depth normalized signal	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF191RYF	658256403	ENCODE Processing Pipeline	f4dece093628d7d4cc9a373ab26f240f		https://www.encodeproject.org/files/ENCFF256IDG/@@download/ENCFF256IDG.bigWig	GRCh38				released	s3://encode-public/2017/08/24/a25788e8-733e-4e67-be58-ecedfae4e905/ENCFF256IDG.bigWig				
ENCFF248OBP	bigWig	read-depth normalized signal	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF156AXX	835012661	ENCODE Processing Pipeline	57b659832f57ac9735bffc44760b5607		https://www.encodeproject.org/files/ENCFF248OBP/@@download/ENCFF248OBP.bigWig	GRCh38				released	s3://encode-public/2017/08/24/2c1b5274-17af-414a-ad16-73b76e8099e4/ENCFF248OBP.bigWig				
ENCFF585BJI	bigWig	read-depth normalized signal	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				1							ENCFF691UDN	832399444	ENCODE Processing Pipeline	159d0b205c078e48339064d61494adc0		https://www.encodeproject.org/files/ENCFF585BJI/@@download/ENCFF585BJI.bigWig	hg19				released	s3://encode-public/2017/09/12/0cb5a9ae-6bbf-4e9e-9d76-790a9c4f8ca1/ENCFF585BJI.bigWig				
ENCFF651CTW	bigWig	read-depth normalized signal	ENCSR121ZSL	DNase-seq	CL:0000351	trophoblast cell	primary cell	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF717BDD	659135652	ENCODE Processing Pipeline	fb850e7da4470de04ee2e184b23da7f7		https://www.encodeproject.org/files/ENCFF651CTW/@@download/ENCFF651CTW.bigWig	hg19				released	s3://encode-public/2017/09/12/a2329dc9-6911-4eaf-b5bd-847f1ff9e392/ENCFF651CTW.bigWig				
ENCFF742XJY	bigWig	signal of unique reads	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF780CAD	366913534	John Stamatoyannopoulos, UW	a7408c3509bd41fdfcb0c0ea33af4d79		https://www.encodeproject.org/files/ENCFF742XJY/@@download/ENCFF742XJY.bigWig	hg19				archived	s3://encode-public/2015/11/13/bf4fc2e4-7e87-4270-b4e2-cac54f92ee8e/ENCFF742XJY.bigWig	low spot score		unreplicated experiment	
ENCFF185JEB	bigWig	read-depth normalized signal	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF430WNU	751955479	ENCODE Processing Pipeline	df8acc6b86594a45be2dd6eb7de66cde		https://www.encodeproject.org/files/ENCFF185JEB/@@download/ENCFF185JEB.bigWig	GRCh38				released	s3://encode-public/2017/08/24/3890226d-b341-4a89-b3d5-1a345d209e3e/ENCFF185JEB.bigWig	low spot score		unreplicated experiment	
ENCFF916EXC	bigWig	read-depth normalized signal	ENCSR501FWC	DNase-seq	UBERON:0002084	heart left ventricle	tissue	Homo sapiens											DNA					False	2016-05-09	ENCODE				2							ENCFF152KTS	749512970	ENCODE Processing Pipeline	18314f8acb35911ac9c735c22b13278c		https://www.encodeproject.org/files/ENCFF916EXC/@@download/ENCFF916EXC.bigWig	hg19				released	s3://encode-public/2017/09/10/876f83fc-3479-47ec-b16a-084c5e80a062/ENCFF916EXC.bigWig	low spot score		unreplicated experiment	
